date,type,N,year,month
2002-05-27,WARN,3,2002,2002-05-01
2002-05-28,CIVIL,2222,2002,2002-05-01
2002-05-28,CRIM,503,2002,2002-05-01
2002-05-28,ARREST,222,2002,2002-05-01
2002-05-28,WARN,3,2002,2002-05-01
2002-05-29,CIVIL,2481,2002,2002-05-01
2002-05-29,ARREST,293,2002,2002-05-01
2002-05-29,CRIM,550,2002,2002-05-01
2002-05-29,WARN,4,2002,2002-05-01
2002-05-30,CRIM,537,2002,2002-05-01
2002-05-30,CIVIL,2644,2002,2002-05-01
2002-05-30,ARREST,320,2002,2002-05-01
2002-05-30,WARN,2,2002,2002-05-01
2002-05-31,CRIM,558,2002,2002-05-01
2002-05-31,CIVIL,2244,2002,2002-05-01
2002-05-31,ARREST,326,2002,2002-05-01
2002-05-31,WARN,5,2002,2002-05-01
2002-06-01,CRIM,621,2002,2002-06-01
2002-06-01,CIVIL,2111,2002,2002-06-01
2002-06-01,ARREST,370,2002,2002-06-01
2002-06-01,WARN,1,2002,2002-06-01
2002-06-02,CIVIL,1607,2002,2002-06-01
2002-06-02,CRIM,530,2002,2002-06-01
2002-06-02,ARREST,289,2002,2002-06-01
2002-06-02,WARN,6,2002,2002-06-01
2002-06-03,CIVIL,2326,2002,2002-06-01
2002-06-03,CRIM,605,2002,2002-06-01
2002-06-03,ARREST,249,2002,2002-06-01
2002-06-03,WARN,5,2002,2002-06-01
2002-06-04,CIVIL,2582,2002,2002-06-01
2002-06-04,CRIM,686,2002,2002-06-01
2002-06-04,ARREST,304,2002,2002-06-01
2002-06-04,WARN,7,2002,2002-06-01
2002-06-05,CIVIL,2219,2002,2002-06-01
2002-06-05,ARREST,277,2002,2002-06-01
2002-06-05,CRIM,554,2002,2002-06-01
2002-06-05,WARN,2,2002,2002-06-01
2002-06-06,CIVIL,1630,2002,2002-06-01
2002-06-06,CRIM,483,2002,2002-06-01
2002-06-06,ARREST,196,2002,2002-06-01
2002-06-06,WARN,4,2002,2002-06-01
2002-06-07,CIVIL,2075,2002,2002-06-01
2002-06-07,CRIM,539,2002,2002-06-01
2002-06-07,ARREST,271,2002,2002-06-01
2002-06-07,WARN,2,2002,2002-06-01
2002-06-08,ARREST,383,2002,2002-06-01
2002-06-08,CIVIL,2248,2002,2002-06-01
2002-06-08,CRIM,680,2002,2002-06-01
2002-06-08,WARN,3,2002,2002-06-01
2002-06-09,CRIM,526,2002,2002-06-01
2002-06-09,CIVIL,1404,2002,2002-06-01
2002-06-09,ARREST,338,2002,2002-06-01
2002-06-09,WARN,6,2002,2002-06-01
2002-06-10,CIVIL,2572,2002,2002-06-01
2002-06-10,ARREST,246,2002,2002-06-01
2002-06-10,CRIM,555,2002,2002-06-01
2002-06-10,WARN,6,2002,2002-06-01
2002-06-11,CRIM,581,2002,2002-06-01
2002-06-11,CIVIL,2453,2002,2002-06-01
2002-06-11,ARREST,305,2002,2002-06-01
2002-06-11,WARN,2,2002,2002-06-01
2002-06-12,CIVIL,2143,2002,2002-06-01
2002-06-12,CRIM,589,2002,2002-06-01
2002-06-12,ARREST,255,2002,2002-06-01
2002-06-12,WARN,2,2002,2002-06-01
2002-06-13,CRIM,542,2002,2002-06-01
2002-06-13,CIVIL,2419,2002,2002-06-01
2002-06-13,ARREST,246,2002,2002-06-01
2002-06-13,WARN,1,2002,2002-06-01
2002-06-14,CRIM,615,2002,2002-06-01
2002-06-14,CIVIL,2330,2002,2002-06-01
2002-06-14,ARREST,274,2002,2002-06-01
2002-06-14,WARN,3,2002,2002-06-01
2002-06-15,ARREST,394,2002,2002-06-01
2002-06-15,CIVIL,1487,2002,2002-06-01
2002-06-15,CRIM,547,2002,2002-06-01
2002-06-15,WARN,4,2002,2002-06-01
2002-06-16,CRIM,555,2002,2002-06-01
2002-06-16,CIVIL,1185,2002,2002-06-01
2002-06-16,ARREST,325,2002,2002-06-01
2002-06-16,WARN,2,2002,2002-06-01
2002-06-17,CIVIL,2435,2002,2002-06-01
2002-06-17,CRIM,655,2002,2002-06-01
2002-06-17,ARREST,239,2002,2002-06-01
2002-06-17,WARN,3,2002,2002-06-01
2002-06-18,CIVIL,2582,2002,2002-06-01
2002-06-18,CRIM,595,2002,2002-06-01
2002-06-18,ARREST,237,2002,2002-06-01
2002-06-18,WARN,1,2002,2002-06-01
2002-06-19,CRIM,610,2002,2002-06-01
2002-06-19,CIVIL,2319,2002,2002-06-01
2002-06-19,ARREST,253,2002,2002-06-01
2002-06-19,WARN,2,2002,2002-06-01
2002-06-20,CRIM,656,2002,2002-06-01
2002-06-20,CIVIL,2543,2002,2002-06-01
2002-06-20,ARREST,260,2002,2002-06-01
2002-06-20,WARN,2,2002,2002-06-01
2002-06-21,CRIM,591,2002,2002-06-01
2002-06-21,CIVIL,2479,2002,2002-06-01
2002-06-21,ARREST,344,2002,2002-06-01
2002-06-21,WARN,1,2002,2002-06-01
2002-06-22,CIVIL,1795,2002,2002-06-01
2002-06-22,CRIM,608,2002,2002-06-01
2002-06-22,ARREST,344,2002,2002-06-01
2002-06-22,WARN,5,2002,2002-06-01
2002-06-23,CIVIL,1632,2002,2002-06-01
2002-06-23,CRIM,540,2002,2002-06-01
2002-06-23,ARREST,368,2002,2002-06-01
2002-06-24,CIVIL,2255,2002,2002-06-01
2002-06-24,ARREST,209,2002,2002-06-01
2002-06-24,CRIM,558,2002,2002-06-01
2002-06-25,CRIM,541,2002,2002-06-01
2002-06-25,CIVIL,2441,2002,2002-06-01
2002-06-25,ARREST,254,2002,2002-06-01
2002-06-25,WARN,6,2002,2002-06-01
2002-06-26,CIVIL,2472,2002,2002-06-01
2002-06-26,CRIM,543,2002,2002-06-01
2002-06-26,ARREST,265,2002,2002-06-01
2002-06-26,WARN,2,2002,2002-06-01
2002-06-27,CIVIL,1982,2002,2002-06-01
2002-06-27,ARREST,274,2002,2002-06-01
2002-06-27,CRIM,544,2002,2002-06-01
2002-06-27,WARN,8,2002,2002-06-01
2002-06-28,CRIM,617,2002,2002-06-01
2002-06-28,CIVIL,2314,2002,2002-06-01
2002-06-28,ARREST,269,2002,2002-06-01
2002-06-29,CRIM,555,2002,2002-06-01
2002-06-29,ARREST,349,2002,2002-06-01
2002-06-29,CIVIL,2337,2002,2002-06-01
2002-06-29,WARN,1,2002,2002-06-01
2002-06-30,ARREST,383,2002,2002-06-01
2002-06-30,CIVIL,1974,2002,2002-06-01
2002-06-30,CRIM,639,2002,2002-06-01
2002-06-30,WARN,3,2002,2002-06-01
2002-07-01,CRIM,600,2002,2002-07-01
2002-07-01,CIVIL,2753,2002,2002-07-01
2002-07-01,ARREST,229,2002,2002-07-01
2002-07-01,WARN,2,2002,2002-07-01
2002-07-02,CIVIL,2784,2002,2002-07-01
2002-07-02,ARREST,257,2002,2002-07-01
2002-07-02,CRIM,598,2002,2002-07-01
2002-07-02,WARN,6,2002,2002-07-01
2002-07-03,CRIM,585,2002,2002-07-01
2002-07-03,ARREST,268,2002,2002-07-01
2002-07-03,CIVIL,2711,2002,2002-07-01
2002-07-04,CIVIL,1920,2002,2002-07-01
2002-07-04,ARREST,362,2002,2002-07-01
2002-07-04,CRIM,542,2002,2002-07-01
2002-07-05,CIVIL,2528,2002,2002-07-01
2002-07-05,ARREST,362,2002,2002-07-01
2002-07-05,CRIM,610,2002,2002-07-01
2002-07-05,WARN,3,2002,2002-07-01
2002-07-06,CIVIL,2605,2002,2002-07-01
2002-07-06,CRIM,610,2002,2002-07-01
2002-07-06,ARREST,357,2002,2002-07-01
2002-07-06,WARN,2,2002,2002-07-01
2002-07-07,CRIM,539,2002,2002-07-01
2002-07-07,CIVIL,2118,2002,2002-07-01
2002-07-07,ARREST,306,2002,2002-07-01
2002-07-07,WARN,1,2002,2002-07-01
2002-07-08,CRIM,578,2002,2002-07-01
2002-07-08,ARREST,243,2002,2002-07-01
2002-07-08,CIVIL,2550,2002,2002-07-01
2002-07-08,WARN,4,2002,2002-07-01
2002-07-09,CIVIL,2021,2002,2002-07-01
2002-07-09,ARREST,195,2002,2002-07-01
2002-07-09,CRIM,567,2002,2002-07-01
2002-07-09,WARN,1,2002,2002-07-01
2002-07-10,CRIM,532,2002,2002-07-01
2002-07-10,CIVIL,2502,2002,2002-07-01
2002-07-10,ARREST,267,2002,2002-07-01
2002-07-10,WARN,3,2002,2002-07-01
2002-07-11,CIVIL,2620,2002,2002-07-01
2002-07-11,CRIM,570,2002,2002-07-01
2002-07-11,ARREST,278,2002,2002-07-01
2002-07-11,WARN,4,2002,2002-07-01
2002-07-12,CRIM,582,2002,2002-07-01
2002-07-12,ARREST,289,2002,2002-07-01
2002-07-12,CIVIL,2578,2002,2002-07-01
2002-07-12,WARN,6,2002,2002-07-01
2002-07-13,CRIM,603,2002,2002-07-01
2002-07-13,ARREST,433,2002,2002-07-01
2002-07-13,CIVIL,2014,2002,2002-07-01
2002-07-14,CIVIL,1697,2002,2002-07-01
2002-07-14,CRIM,526,2002,2002-07-01
2002-07-14,ARREST,302,2002,2002-07-01
2002-07-14,WARN,6,2002,2002-07-01
2002-07-15,CIVIL,2294,2002,2002-07-01
2002-07-15,ARREST,222,2002,2002-07-01
2002-07-15,CRIM,489,2002,2002-07-01
2002-07-16,CRIM,507,2002,2002-07-01
2002-07-16,CIVIL,2667,2002,2002-07-01
2002-07-16,ARREST,231,2002,2002-07-01
2002-07-16,WARN,3,2002,2002-07-01
2002-07-17,CRIM,546,2002,2002-07-01
2002-07-17,CIVIL,2769,2002,2002-07-01
2002-07-17,ARREST,231,2002,2002-07-01
2002-07-17,WARN,4,2002,2002-07-01
2002-07-18,CIVIL,2424,2002,2002-07-01
2002-07-18,CRIM,556,2002,2002-07-01
2002-07-18,ARREST,300,2002,2002-07-01
2002-07-19,CIVIL,2153,2002,2002-07-01
2002-07-19,CRIM,543,2002,2002-07-01
2002-07-19,ARREST,310,2002,2002-07-01
2002-07-19,WARN,6,2002,2002-07-01
2002-07-20,CIVIL,2097,2002,2002-07-01
2002-07-20,CRIM,561,2002,2002-07-01
2002-07-20,ARREST,331,2002,2002-07-01
2002-07-20,WARN,2,2002,2002-07-01
2002-07-21,CRIM,518,2002,2002-07-01
2002-07-21,ARREST,299,2002,2002-07-01
2002-07-21,CIVIL,1691,2002,2002-07-01
2002-07-21,WARN,2,2002,2002-07-01
2002-07-22,ARREST,245,2002,2002-07-01
2002-07-22,CIVIL,2411,2002,2002-07-01
2002-07-22,CRIM,599,2002,2002-07-01
2002-07-22,WARN,6,2002,2002-07-01
2002-07-23,CRIM,532,2002,2002-07-01
2002-07-23,CIVIL,1878,2002,2002-07-01
2002-07-23,ARREST,199,2002,2002-07-01
2002-07-23,WARN,2,2002,2002-07-01
2002-07-24,CIVIL,2571,2002,2002-07-01
2002-07-24,CRIM,521,2002,2002-07-01
2002-07-24,ARREST,216,2002,2002-07-01
2002-07-24,WARN,3,2002,2002-07-01
2002-07-25,CIVIL,2403,2002,2002-07-01
2002-07-25,CRIM,545,2002,2002-07-01
2002-07-25,ARREST,310,2002,2002-07-01
2002-07-25,WARN,2,2002,2002-07-01
2002-07-26,CIVIL,2423,2002,2002-07-01
2002-07-26,ARREST,252,2002,2002-07-01
2002-07-26,CRIM,565,2002,2002-07-01
2002-07-26,WARN,5,2002,2002-07-01
2002-07-27,CIVIL,2069,2002,2002-07-01
2002-07-27,CRIM,585,2002,2002-07-01
2002-07-27,ARREST,388,2002,2002-07-01
2002-07-27,WARN,1,2002,2002-07-01
2002-07-28,CIVIL,1780,2002,2002-07-01
2002-07-28,CRIM,519,2002,2002-07-01
2002-07-28,ARREST,316,2002,2002-07-01
2002-07-29,CIVIL,2228,2002,2002-07-01
2002-07-29,ARREST,203,2002,2002-07-01
2002-07-29,CRIM,553,2002,2002-07-01
2002-07-29,WARN,3,2002,2002-07-01
2002-07-30,CIVIL,2450,2002,2002-07-01
2002-07-30,ARREST,245,2002,2002-07-01
2002-07-30,CRIM,587,2002,2002-07-01
2002-07-30,WARN,3,2002,2002-07-01
2002-07-31,CIVIL,2281,2002,2002-07-01
2002-07-31,CRIM,501,2002,2002-07-01
2002-07-31,ARREST,270,2002,2002-07-01
2002-07-31,WARN,2,2002,2002-07-01
2002-08-01,CIVIL,2425,2002,2002-08-01
2002-08-01,ARREST,334,2002,2002-08-01
2002-08-01,CRIM,547,2002,2002-08-01
2002-08-01,WARN,3,2002,2002-08-01
2002-08-02,CRIM,602,2002,2002-08-01
2002-08-02,CIVIL,2094,2002,2002-08-01
2002-08-02,ARREST,324,2002,2002-08-01
2002-08-02,WARN,3,2002,2002-08-01
2002-08-03,CRIM,608,2002,2002-08-01
2002-08-03,CIVIL,1849,2002,2002-08-01
2002-08-03,ARREST,441,2002,2002-08-01
2002-08-03,WARN,4,2002,2002-08-01
2002-08-04,CIVIL,1697,2002,2002-08-01
2002-08-04,CRIM,449,2002,2002-08-01
2002-08-04,ARREST,266,2002,2002-08-01
2002-08-04,WARN,1,2002,2002-08-01
2002-08-05,CIVIL,2251,2002,2002-08-01
2002-08-05,CRIM,512,2002,2002-08-01
2002-08-05,ARREST,213,2002,2002-08-01
2002-08-05,WARN,3,2002,2002-08-01
2002-08-06,CIVIL,2344,2002,2002-08-01
2002-08-06,ARREST,259,2002,2002-08-01
2002-08-06,CRIM,529,2002,2002-08-01
2002-08-06,WARN,4,2002,2002-08-01
2002-08-07,CRIM,492,2002,2002-08-01
2002-08-07,CIVIL,2540,2002,2002-08-01
2002-08-07,ARREST,257,2002,2002-08-01
2002-08-07,WARN,3,2002,2002-08-01
2002-08-08,CRIM,616,2002,2002-08-01
2002-08-08,CIVIL,2465,2002,2002-08-01
2002-08-08,ARREST,281,2002,2002-08-01
2002-08-08,WARN,1,2002,2002-08-01
2002-08-09,CIVIL,2449,2002,2002-08-01
2002-08-09,CRIM,579,2002,2002-08-01
2002-08-09,ARREST,309,2002,2002-08-01
2002-08-09,WARN,7,2002,2002-08-01
2002-08-10,CIVIL,2197,2002,2002-08-01
2002-08-10,ARREST,460,2002,2002-08-01
2002-08-10,CRIM,622,2002,2002-08-01
2002-08-11,CIVIL,1649,2002,2002-08-01
2002-08-11,CRIM,497,2002,2002-08-01
2002-08-11,ARREST,337,2002,2002-08-01
2002-08-12,CRIM,468,2002,2002-08-01
2002-08-12,CIVIL,2139,2002,2002-08-01
2002-08-12,ARREST,219,2002,2002-08-01
2002-08-12,WARN,1,2002,2002-08-01
2002-08-13,CIVIL,2256,2002,2002-08-01
2002-08-13,CRIM,559,2002,2002-08-01
2002-08-13,ARREST,310,2002,2002-08-01
2002-08-13,WARN,5,2002,2002-08-01
2002-08-14,CIVIL,2375,2002,2002-08-01
2002-08-14,ARREST,310,2002,2002-08-01
2002-08-14,CRIM,601,2002,2002-08-01
2002-08-14,WARN,6,2002,2002-08-01
2002-08-15,CRIM,580,2002,2002-08-01
2002-08-15,CIVIL,2468,2002,2002-08-01
2002-08-15,ARREST,291,2002,2002-08-01
2002-08-15,WARN,2,2002,2002-08-01
2002-08-16,CIVIL,2293,2002,2002-08-01
2002-08-16,ARREST,396,2002,2002-08-01
2002-08-16,CRIM,647,2002,2002-08-01
2002-08-16,WARN,5,2002,2002-08-01
2002-08-17,CRIM,531,2002,2002-08-01
2002-08-17,CIVIL,2086,2002,2002-08-01
2002-08-17,ARREST,394,2002,2002-08-01
2002-08-17,WARN,2,2002,2002-08-01
2002-08-18,CIVIL,1633,2002,2002-08-01
2002-08-18,CRIM,485,2002,2002-08-01
2002-08-18,ARREST,322,2002,2002-08-01
2002-08-19,CRIM,569,2002,2002-08-01
2002-08-19,CIVIL,2179,2002,2002-08-01
2002-08-19,ARREST,265,2002,2002-08-01
2002-08-19,WARN,1,2002,2002-08-01
2002-08-20,CIVIL,2011,2002,2002-08-01
2002-08-20,ARREST,243,2002,2002-08-01
2002-08-20,CRIM,526,2002,2002-08-01
2002-08-20,WARN,2,2002,2002-08-01
2002-08-21,ARREST,251,2002,2002-08-01
2002-08-21,CIVIL,2553,2002,2002-08-01
2002-08-21,CRIM,618,2002,2002-08-01
2002-08-21,WARN,3,2002,2002-08-01
2002-08-22,CRIM,544,2002,2002-08-01
2002-08-22,CIVIL,2093,2002,2002-08-01
2002-08-22,ARREST,292,2002,2002-08-01
2002-08-22,WARN,3,2002,2002-08-01
2002-08-23,CRIM,572,2002,2002-08-01
2002-08-23,CIVIL,2236,2002,2002-08-01
2002-08-23,ARREST,358,2002,2002-08-01
2002-08-23,WARN,2,2002,2002-08-01
2002-08-24,CIVIL,1630,2002,2002-08-01
2002-08-24,CRIM,549,2002,2002-08-01
2002-08-24,ARREST,349,2002,2002-08-01
2002-08-24,WARN,2,2002,2002-08-01
2002-08-25,CIVIL,1686,2002,2002-08-01
2002-08-25,ARREST,256,2002,2002-08-01
2002-08-25,CRIM,512,2002,2002-08-01
2002-08-25,WARN,3,2002,2002-08-01
2002-08-26,CIVIL,2759,2002,2002-08-01
2002-08-26,ARREST,226,2002,2002-08-01
2002-08-26,CRIM,602,2002,2002-08-01
2002-08-26,WARN,3,2002,2002-08-01
2002-08-27,CIVIL,2932,2002,2002-08-01
2002-08-27,CRIM,646,2002,2002-08-01
2002-08-27,ARREST,260,2002,2002-08-01
2002-08-27,WARN,6,2002,2002-08-01
2002-08-28,CIVIL,3016,2002,2002-08-01
2002-08-28,CRIM,568,2002,2002-08-01
2002-08-28,ARREST,254,2002,2002-08-01
2002-08-29,CRIM,499,2002,2002-08-01
2002-08-29,CIVIL,1799,2002,2002-08-01
2002-08-29,ARREST,241,2002,2002-08-01
2002-08-29,WARN,2,2002,2002-08-01
2002-08-30,CIVIL,3225,2002,2002-08-01
2002-08-30,CRIM,757,2002,2002-08-01
2002-08-30,ARREST,302,2002,2002-08-01
2002-08-30,WARN,7,2002,2002-08-01
2002-08-31,CIVIL,3232,2002,2002-08-01
2002-08-31,CRIM,696,2002,2002-08-01
2002-08-31,ARREST,526,2002,2002-08-01
2002-08-31,WARN,7,2002,2002-08-01
2002-09-01,CRIM,662,2002,2002-09-01
2002-09-01,CIVIL,2579,2002,2002-09-01
2002-09-01,ARREST,442,2002,2002-09-01
2002-09-01,WARN,3,2002,2002-09-01
2002-09-02,CIVIL,1633,2002,2002-09-01
2002-09-02,ARREST,274,2002,2002-09-01
2002-09-02,CRIM,492,2002,2002-09-01
2002-09-03,CIVIL,2540,2002,2002-09-01
2002-09-03,ARREST,313,2002,2002-09-01
2002-09-03,CRIM,630,2002,2002-09-01
2002-09-03,WARN,11,2002,2002-09-01
2002-09-04,ARREST,261,2002,2002-09-01
2002-09-04,CIVIL,2699,2002,2002-09-01
2002-09-04,CRIM,634,2002,2002-09-01
2002-09-04,WARN,6,2002,2002-09-01
2002-09-05,CIVIL,2701,2002,2002-09-01
2002-09-05,CRIM,677,2002,2002-09-01
2002-09-05,ARREST,369,2002,2002-09-01
2002-09-06,CIVIL,2768,2002,2002-09-01
2002-09-06,CRIM,621,2002,2002-09-01
2002-09-06,ARREST,345,2002,2002-09-01
2002-09-07,CIVIL,2199,2002,2002-09-01
2002-09-07,CRIM,611,2002,2002-09-01
2002-09-07,ARREST,375,2002,2002-09-01
2002-09-07,WARN,2,2002,2002-09-01
2002-09-08,CIVIL,1589,2002,2002-09-01
2002-09-08,ARREST,319,2002,2002-09-01
2002-09-08,CRIM,435,2002,2002-09-01
2002-09-09,CIVIL,2482,2002,2002-09-01
2002-09-09,CRIM,577,2002,2002-09-01
2002-09-09,ARREST,191,2002,2002-09-01
2002-09-09,WARN,2,2002,2002-09-01
2002-09-10,CIVIL,2362,2002,2002-09-01
2002-09-10,CRIM,543,2002,2002-09-01
2002-09-10,ARREST,234,2002,2002-09-01
2002-09-10,WARN,2,2002,2002-09-01
2002-09-11,ARREST,241,2002,2002-09-01
2002-09-11,CIVIL,1679,2002,2002-09-01
2002-09-11,CRIM,493,2002,2002-09-01
2002-09-11,WARN,5,2002,2002-09-01
2002-09-12,CRIM,520,2002,2002-09-01
2002-09-12,CIVIL,2456,2002,2002-09-01
2002-09-12,ARREST,264,2002,2002-09-01
2002-09-12,WARN,6,2002,2002-09-01
2002-09-13,CIVIL,2815,2002,2002-09-01
2002-09-13,CRIM,674,2002,2002-09-01
2002-09-13,ARREST,311,2002,2002-09-01
2002-09-13,WARN,3,2002,2002-09-01
2002-09-14,CRIM,559,2002,2002-09-01
2002-09-14,CIVIL,1864,2002,2002-09-01
2002-09-14,ARREST,440,2002,2002-09-01
2002-09-14,WARN,3,2002,2002-09-01
2002-09-15,ARREST,307,2002,2002-09-01
2002-09-15,CIVIL,1222,2002,2002-09-01
2002-09-15,CRIM,478,2002,2002-09-01
2002-09-15,WARN,2,2002,2002-09-01
2002-09-16,CIVIL,1799,2002,2002-09-01
2002-09-16,CRIM,522,2002,2002-09-01
2002-09-16,ARREST,228,2002,2002-09-01
2002-09-16,WARN,2,2002,2002-09-01
2002-09-17,CIVIL,2152,2002,2002-09-01
2002-09-17,ARREST,259,2002,2002-09-01
2002-09-17,CRIM,578,2002,2002-09-01
2002-09-17,WARN,4,2002,2002-09-01
2002-09-18,CIVIL,2663,2002,2002-09-01
2002-09-18,CRIM,589,2002,2002-09-01
2002-09-18,ARREST,266,2002,2002-09-01
2002-09-18,WARN,4,2002,2002-09-01
2002-09-19,CIVIL,2404,2002,2002-09-01
2002-09-19,ARREST,338,2002,2002-09-01
2002-09-19,CRIM,624,2002,2002-09-01
2002-09-19,WARN,2,2002,2002-09-01
2002-09-20,CIVIL,2572,2002,2002-09-01
2002-09-20,CRIM,672,2002,2002-09-01
2002-09-20,ARREST,326,2002,2002-09-01
2002-09-20,WARN,3,2002,2002-09-01
2002-09-21,CRIM,547,2002,2002-09-01
2002-09-21,CIVIL,2063,2002,2002-09-01
2002-09-21,ARREST,440,2002,2002-09-01
2002-09-21,WARN,4,2002,2002-09-01
2002-09-22,CRIM,545,2002,2002-09-01
2002-09-22,CIVIL,1740,2002,2002-09-01
2002-09-22,ARREST,284,2002,2002-09-01
2002-09-22,WARN,3,2002,2002-09-01
2002-09-23,CIVIL,2170,2002,2002-09-01
2002-09-23,CRIM,511,2002,2002-09-01
2002-09-23,ARREST,232,2002,2002-09-01
2002-09-23,WARN,3,2002,2002-09-01
2002-09-24,CRIM,550,2002,2002-09-01
2002-09-24,CIVIL,2921,2002,2002-09-01
2002-09-24,ARREST,256,2002,2002-09-01
2002-09-24,WARN,4,2002,2002-09-01
2002-09-25,CRIM,565,2002,2002-09-01
2002-09-25,CIVIL,3108,2002,2002-09-01
2002-09-25,ARREST,287,2002,2002-09-01
2002-09-25,WARN,2,2002,2002-09-01
2002-09-26,CIVIL,2594,2002,2002-09-01
2002-09-26,ARREST,255,2002,2002-09-01
2002-09-26,CRIM,516,2002,2002-09-01
2002-09-26,WARN,2,2002,2002-09-01
2002-09-27,CIVIL,1864,2002,2002-09-01
2002-09-27,CRIM,567,2002,2002-09-01
2002-09-27,ARREST,272,2002,2002-09-01
2002-09-27,WARN,4,2002,2002-09-01
2002-09-28,CIVIL,2184,2002,2002-09-01
2002-09-28,CRIM,541,2002,2002-09-01
2002-09-28,ARREST,422,2002,2002-09-01
2002-09-28,WARN,3,2002,2002-09-01
2002-09-29,CIVIL,1719,2002,2002-09-01
2002-09-29,ARREST,298,2002,2002-09-01
2002-09-29,CRIM,519,2002,2002-09-01
2002-09-29,WARN,1,2002,2002-09-01
2002-09-30,CIVIL,2695,2002,2002-09-01
2002-09-30,CRIM,487,2002,2002-09-01
2002-09-30,ARREST,255,2002,2002-09-01
2002-09-30,WARN,3,2002,2002-09-01
2002-10-01,ARREST,258,2002,2002-10-01
2002-10-01,CIVIL,2292,2002,2002-10-01
2002-10-01,CRIM,636,2002,2002-10-01
2002-10-01,WARN,3,2002,2002-10-01
2002-10-02,CRIM,549,2002,2002-10-01
2002-10-02,CIVIL,2317,2002,2002-10-01
2002-10-02,ARREST,238,2002,2002-10-01
2002-10-03,CIVIL,2163,2002,2002-10-01
2002-10-03,CRIM,552,2002,2002-10-01
2002-10-03,ARREST,241,2002,2002-10-01
2002-10-03,WARN,3,2002,2002-10-01
2002-10-04,CRIM,589,2002,2002-10-01
2002-10-04,CIVIL,1977,2002,2002-10-01
2002-10-04,ARREST,357,2002,2002-10-01
2002-10-04,WARN,1,2002,2002-10-01
2002-10-05,CIVIL,1815,2002,2002-10-01
2002-10-05,ARREST,403,2002,2002-10-01
2002-10-05,CRIM,598,2002,2002-10-01
2002-10-06,CIVIL,1512,2002,2002-10-01
2002-10-06,CRIM,453,2002,2002-10-01
2002-10-06,ARREST,294,2002,2002-10-01
2002-10-06,WARN,1,2002,2002-10-01
2002-10-07,CIVIL,2112,2002,2002-10-01
2002-10-07,CRIM,573,2002,2002-10-01
2002-10-07,ARREST,251,2002,2002-10-01
2002-10-07,WARN,2,2002,2002-10-01
2002-10-08,CIVIL,2321,2002,2002-10-01
2002-10-08,CRIM,554,2002,2002-10-01
2002-10-08,ARREST,213,2002,2002-10-01
2002-10-09,CRIM,701,2002,2002-10-01
2002-10-09,CIVIL,2246,2002,2002-10-01
2002-10-09,ARREST,275,2002,2002-10-01
2002-10-09,WARN,2,2002,2002-10-01
2002-10-10,CIVIL,2424,2002,2002-10-01
2002-10-10,CRIM,623,2002,2002-10-01
2002-10-10,ARREST,292,2002,2002-10-01
2002-10-11,CIVIL,1647,2002,2002-10-01
2002-10-11,ARREST,334,2002,2002-10-01
2002-10-11,CRIM,529,2002,2002-10-01
2002-10-11,WARN,3,2002,2002-10-01
2002-10-12,ARREST,320,2002,2002-10-01
2002-10-12,CRIM,529,2002,2002-10-01
2002-10-12,CIVIL,1108,2002,2002-10-01
2002-10-13,CRIM,515,2002,2002-10-01
2002-10-13,CIVIL,922,2002,2002-10-01
2002-10-13,ARREST,293,2002,2002-10-01
2002-10-13,WARN,2,2002,2002-10-01
2002-10-14,CRIM,452,2002,2002-10-01
2002-10-14,CIVIL,1897,2002,2002-10-01
2002-10-14,ARREST,253,2002,2002-10-01
2002-10-15,CRIM,580,2002,2002-10-01
2002-10-15,CIVIL,2143,2002,2002-10-01
2002-10-15,ARREST,201,2002,2002-10-01
2002-10-16,CRIM,470,2002,2002-10-01
2002-10-16,CIVIL,1108,2002,2002-10-01
2002-10-16,ARREST,214,2002,2002-10-01
2002-10-16,WARN,6,2002,2002-10-01
2002-10-17,CIVIL,2267,2002,2002-10-01
2002-10-17,ARREST,244,2002,2002-10-01
2002-10-17,CRIM,608,2002,2002-10-01
2002-10-17,WARN,1,2002,2002-10-01
2002-10-18,CIVIL,2329,2002,2002-10-01
2002-10-18,ARREST,355,2002,2002-10-01
2002-10-18,CRIM,613,2002,2002-10-01
2002-10-18,WARN,1,2002,2002-10-01
2002-10-19,CRIM,536,2002,2002-10-01
2002-10-19,CIVIL,1702,2002,2002-10-01
2002-10-19,ARREST,389,2002,2002-10-01
2002-10-19,WARN,2,2002,2002-10-01
2002-10-20,CRIM,475,2002,2002-10-01
2002-10-20,CIVIL,1573,2002,2002-10-01
2002-10-20,ARREST,353,2002,2002-10-01
2002-10-20,WARN,1,2002,2002-10-01
2002-10-21,CRIM,558,2002,2002-10-01
2002-10-21,ARREST,248,2002,2002-10-01
2002-10-21,CIVIL,2266,2002,2002-10-01
2002-10-21,WARN,2,2002,2002-10-01
2002-10-22,CRIM,587,2002,2002-10-01
2002-10-22,CIVIL,2346,2002,2002-10-01
2002-10-22,ARREST,231,2002,2002-10-01
2002-10-22,WARN,3,2002,2002-10-01
2002-10-23,CIVIL,1678,2002,2002-10-01
2002-10-23,CRIM,444,2002,2002-10-01
2002-10-23,ARREST,215,2002,2002-10-01
2002-10-24,CRIM,565,2002,2002-10-01
2002-10-24,CIVIL,2449,2002,2002-10-01
2002-10-24,ARREST,288,2002,2002-10-01
